,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,lat,long
12880,335000.0,5,3.0,2660,7700,1.5,0.0,0.0,4,7,98058,47.46,-122.17399999999999
12881,285950.0,2,1.0,710,7120,1.0,0.0,0.0,5,6,98146,47.5122,-122.374
12882,645000.0,5,2.25,3340,52476,2.0,0.0,0.0,4,8,98027,47.4553,-121.98700000000001
12885,443950.0,3,1.75,2000,36000,1.0,0.0,0.0,3,6,98056,47.5217,-122.182
12886,315000.0,3,2.0,1060,5750,1.0,0.0,0.0,3,7,98126,47.5523,-122.37200000000001
12887,302200.0,4,1.5,1730,10396,1.0,0.0,0.0,3,7,98058,47.4497,-122.16799999999999
12888,770000.0,3,2.5,2190,2658,2.0,0.0,3.0,4,9,98033,47.6528,-122.20299999999999
12889,374950.0,4,1.75,1660,8160,1.0,0.0,0.0,3,8,98058,47.4483,-122.12899999999999
12891,230000.0,2,1.0,870,7020,1.0,0.0,0.0,4,6,98106,47.5404,-122.352
12892,967000.0,4,2.5,3100,7250,2.0,0.0,0.0,3,9,98115,47.6961,-122.316
12893,536500.0,4,2.5,1720,3515,2.0,0.0,2.0,3,8,98144,47.591,-122.29299999999999
12894,315000.0,6,4.0,3120,4240,2.0,0.0,2.0,4,7,98106,47.5305,-122.353
12895,626000.0,3,1.0,1040,4240,1.0,0.0,0.0,4,7,98117,47.6768,-122.367
12896,334009.0,4,2.0,1650,9305,1.0,0.0,0.0,4,6,98034,47.7183,-122.213
12897,429000.0,2,1.0,1010,5000,1.0,0.0,0.0,2,7,98107,47.6715,-122.365
12898,818000.0,4,2.5,4020,44431,2.0,0.0,0.0,3,10,98072,47.7467,-122.132
12899,326000.0,5,2.75,2166,6342,2.0,0.0,0.0,3,8,98042,47.3461,-122.152
12900,310000.0,5,3.0,1880,5000,1.0,0.0,0.0,3,7,98106,47.5453,-122.363
12901,525000.0,4,2.0,2260,7680,1.0,0.0,0.0,4,7,98177,47.7193,-122.361
12902,350000.0,3,2.25,2010,4400,1.5,0.0,0.0,3,7,98055,47.4735,-122.189
12903,936000.0,4,2.5,3330,8897,2.0,0.0,0.0,3,10,98074,47.6484,-122.08
12904,226000.0,3,1.0,1520,7200,1.0,0.0,0.0,3,7,98166,47.4527,-122.352
12905,1250000.0,5,3.5,3510,4798,2.0,0.0,0.0,3,10,98105,47.669,-122.28200000000001
12907,329932.0,3,1.5,1460,5040,1.0,0.0,0.0,3,7,98133,47.7112,-122.35700000000001
12908,539000.0,3,1.5,1460,5040,1.0,0.0,0.0,3,7,98133,47.7112,-122.35700000000001
12909,275000.0,3,1.75,1650,7700,1.0,0.0,0.0,4,8,98023,47.3155,-122.365
12910,590000.0,4,2.5,2660,35010,2.0,0.0,2.0,3,9,98045,47.4816,-121.714
12911,782000.0,4,2.5,3510,24604,2.0,0.0,0.0,3,10,98053,47.6772,-122.056
12912,575000.0,4,2.5,2120,9603,2.0,0.0,0.0,3,8,98027,47.5348,-122.053
12913,509000.0,3,2.25,1780,9315,2.0,0.0,0.0,3,7,98133,47.7484,-122.353
12914,290000.0,4,2.5,2000,13300,1.0,0.0,0.0,4,7,98001,47.353,-122.294
12915,305240.0,3,1.0,1300,9000,1.0,0.0,0.0,3,7,98133,47.7352,-122.337
12916,555000.0,3,2.0,2180,4976,1.5,0.0,2.0,4,8,98126,47.573,-122.38
12917,317000.0,3,2.0,1790,8228,1.0,0.0,0.0,3,7,98058,47.4658,-122.17200000000001
12919,850000.0,2,1.5,1800,4144,1.0,0.0,4.0,4,7,98116,47.5934,-122.39
12921,327200.0,2,2.0,1440,8425,1.0,0.0,0.0,4,6,98168,47.4831,-122.296
12922,835000.0,3,3.0,2790,12523,2.0,1.0,4.0,4,8,98198,47.3571,-122.324
12923,360000.0,4,2.5,2340,13445,2.0,0.0,0.0,3,8,98042,47.373999999999995,-122.125
12924,372000.0,4,2.5,2070,8658,2.0,0.0,0.0,3,8,98178,47.5072,-122.257
12925,453000.0,3,1.0,2160,11484,1.5,0.0,0.0,4,7,98034,47.7277,-122.185
12926,275000.0,2,1.75,2090,11317,1.0,0.0,0.0,5,7,98188,47.4594,-122.279
12927,475000.0,4,2.5,2040,7260,2.0,0.0,0.0,4,7,98133,47.7399,-122.33200000000001
12929,173000.0,4,2.0,1200,8460,1.0,0.0,0.0,5,7,98188,47.4413,-122.277
12930,313500.0,5,3.0,2240,94960,1.0,0.0,0.0,3,6,98045,47.481,-121.788
12931,345000.0,3,2.5,1360,1489,2.0,0.0,0.0,3,8,98126,47.549,-122.37200000000001
12933,244500.0,2,1.75,1300,14500,1.0,0.0,0.0,3,6,98168,47.4989,-122.329
12934,206000.0,3,1.75,1140,9800,1.0,0.0,0.0,4,7,98001,47.3063,-122.27
12935,890000.0,4,2.5,2930,9158,2.0,0.0,0.0,3,9,98052,47.7065,-122.13
12937,250000.0,3,1.75,1628,286355,1.0,0.0,0.0,3,7,98092,47.2558,-122.12200000000001
12938,246000.0,3,2.0,1990,203861,1.0,0.0,0.0,3,7,98022,47.2507,-122.039
12940,395000.0,4,1.75,1910,8117,1.0,0.0,0.0,3,7,98072,47.7344,-122.17299999999999
12941,305000.0,3,1.0,820,5150,1.0,0.0,0.0,5,6,98118,47.5514,-122.28399999999999
12942,160000.0,3,2.25,1470,8682,1.0,0.0,0.0,3,7,98003,47.2729,-122.29899999999999
12943,269000.0,3,2.25,1470,8682,1.0,0.0,0.0,3,7,98003,47.2729,-122.29899999999999
12944,169500.0,3,1.0,1060,10023,1.0,0.0,0.0,3,6,98023,47.2869,-122.36
12945,690500.0,4,2.75,3130,8920,2.0,0.0,0.0,3,8,98155,47.7397,-122.316
12946,245560.0,2,1.5,1260,9693,1.0,0.0,0.0,3,7,98177,47.7775,-122.365
12947,345000.0,4,2.75,2200,13498,2.0,0.0,0.0,3,8,98023,47.3148,-122.35
12948,383000.0,4,1.75,2580,19607,1.0,0.0,2.0,4,8,98056,47.5067,-122.197
12950,250000.0,3,1.75,1350,8548,1.0,0.0,0.0,3,7,98003,47.3179,-122.33
12951,455500.0,3,1.75,2290,19000,1.0,0.0,0.0,4,9,98042,47.3837,-122.15799999999999
12952,672000.0,3,1.0,1220,8573,1.0,0.0,0.0,4,7,98004,47.6088,-122.193
12953,550000.0,4,1.5,2750,128502,1.0,0.0,0.0,2,7,98055,47.4345,-122.198
12954,487000.0,3,1.75,1430,12632,1.0,0.0,0.0,3,7,98008,47.6371,-122.12299999999999
12955,291375.0,4,2.5,2220,6233,2.0,0.0,0.0,3,7,98059,47.4887,-122.15
12956,225000.0,3,1.0,1490,15850,1.0,0.0,0.0,3,7,98133,47.7411,-122.34700000000001
12957,519950.0,5,3.5,2440,10200,2.0,0.0,0.0,4,7,98075,47.5814,-122.00299999999999
12958,250000.0,3,2.5,2070,8400,2.0,0.0,0.0,4,8,98002,47.3099,-122.206
12960,599500.0,4,2.25,2020,10260,2.0,0.0,0.0,4,7,98052,47.6801,-122.11399999999999
12961,625000.0,4,1.5,2190,13660,1.0,0.0,3.0,3,8,98177,47.7658,-122.37
12962,248500.0,2,1.0,780,10064,1.0,0.0,0.0,4,7,98168,47.4913,-122.318
12963,469950.0,5,2.0,1220,4200,1.0,0.0,0.0,4,6,98105,47.6677,-122.321
12964,525000.0,3,1.5,1840,10956,1.0,0.0,0.0,4,8,98033,47.6746,-122.164
12965,787500.0,2,2.5,2390,6928,2.0,0.0,3.0,4,8,98146,47.5101,-122.391
12966,485000.0,4,2.5,3710,15935,1.0,0.0,0.0,3,10,98001,47.3528,-122.26700000000001
12967,310000.0,2,1.0,750,5379,1.0,0.0,0.0,3,6,98118,47.5324,-122.272
12968,280000.0,5,2.0,2110,7919,1.0,0.0,0.0,3,7,98118,47.5164,-122.26700000000001
12969,200000.0,4,1.0,1020,42966,1.5,0.0,0.0,4,6,98072,47.7617,-122.11
12970,490000.0,3,2.5,3080,7363,2.0,0.0,0.0,3,9,98055,47.4473,-122.205
12971,146000.0,3,1.0,900,4770,1.0,0.0,0.0,3,6,98023,47.3038,-122.36200000000001
12972,500000.0,5,3.0,3720,25474,2.0,0.0,4.0,3,9,98001,47.3296,-122.256
12974,324950.0,3,1.0,1040,7288,1.0,0.0,0.0,3,7,98125,47.7287,-122.311
12975,231500.0,2,1.0,1000,7615,1.0,0.0,0.0,4,6,98056,47.49,-122.191
12976,300000.0,3,2.5,2080,9827,2.0,0.0,0.0,3,8,98023,47.3058,-122.39399999999999
12977,545000.0,4,2.5,2500,50595,2.0,0.0,0.0,3,9,98045,47.4736,-121.73100000000001
12978,350000.0,3,1.0,1050,8583,1.0,0.0,0.0,5,6,98133,47.7451,-122.339
12979,467100.0,3,1.75,1620,8645,1.0,0.0,0.0,3,7,98052,47.6651,-122.15100000000001
12980,180000.0,3,1.0,1610,8500,1.5,0.0,0.0,3,7,98032,47.3717,-122.29700000000001
12981,749000.0,4,1.5,2130,5000,2.0,0.0,0.0,4,8,98144,47.5828,-122.291
12982,245000.0,3,2.5,1460,11593,2.0,0.0,0.0,3,7,98023,47.2984,-122.385
12983,260000.0,5,1.0,1600,7350,1.0,0.0,0.0,5,7,98031,47.3943,-122.196
12984,490000.0,3,3.0,1730,2940,3.0,0.0,0.0,3,7,98117,47.6911,-122.39200000000001
12986,330000.0,4,2.25,2430,7490,2.0,0.0,0.0,3,8,98058,47.4406,-122.139
12987,295000.0,3,1.0,1380,7575,1.0,0.0,0.0,4,7,98056,47.5139,-122.18700000000001
12988,725000.0,3,1.5,1790,6000,1.5,0.0,0.0,4,7,98115,47.6754,-122.325
12989,1140000.0,4,2.5,3370,10602,2.0,0.0,0.0,3,10,98007,47.6591,-122.147
12990,680000.0,3,2.25,2920,6300,1.0,0.0,0.0,3,8,98177,47.7065,-122.37
12991,490000.0,2,1.0,2180,9300,1.0,0.0,0.0,4,7,98177,47.7032,-122.37100000000001
12993,750000.0,3,2.5,2350,715690,1.5,0.0,0.0,4,9,98022,47.1622,-121.971
12994,330000.0,4,2.25,2440,8098,2.0,0.0,0.0,3,8,98023,47.3126,-122.346
12995,270000.0,3,2.5,1350,1189,2.0,0.0,0.0,3,7,98106,47.5218,-122.35799999999999
12996,340000.0,3,2.25,1970,3716,2.0,0.0,0.0,3,7,98056,47.4907,-122.167
12997,413252.0,3,0.75,1110,3960,1.0,0.0,0.0,3,7,98117,47.6834,-122.366
12999,726888.0,5,3.0,2970,7261,2.0,0.0,0.0,3,9,98075,47.5994,-122.01899999999999
13000,285000.0,2,1.0,720,6400,1.0,0.0,0.0,4,6,98126,47.5286,-122.368
13002,295000.0,4,2.0,1650,7200,1.0,0.0,0.0,3,7,98133,47.7543,-122.344
13003,460000.0,3,2.25,1620,7350,1.0,0.0,0.0,3,7,98034,47.7248,-122.179
13004,230000.0,3,1.5,1510,10588,1.5,0.0,0.0,3,7,98198,47.3775,-122.319
13005,337000.0,3,1.0,1070,6109,1.0,0.0,0.0,5,7,98125,47.7207,-122.32
13006,300000.0,3,1.0,1010,6300,1.0,0.0,0.0,3,7,98133,47.7304,-122.352
13007,2300000.0,4,2.5,3370,8402,1.0,0.0,0.0,5,10,98112,47.6349,-122.29
13008,360000.0,4,2.5,2000,5500,2.0,0.0,0.0,3,8,98038,47.3552,-122.014
13009,585000.0,3,2.5,2060,10839,2.0,0.0,0.0,3,8,98029,47.5675,-122.016
13010,182700.0,3,2.25,1740,6650,1.0,0.0,0.0,3,7,98023,47.2979,-122.37899999999999
13011,305000.0,3,2.25,1740,6650,1.0,0.0,0.0,3,7,98023,47.2979,-122.37899999999999
13012,309950.0,3,2.5,1880,7838,2.0,0.0,0.0,3,7,98055,47.4439,-122.19
13013,550000.0,3,1.0,960,12527,1.0,0.0,0.0,3,7,98033,47.6891,-122.20299999999999
13014,825000.0,3,2.5,3280,26413,1.0,0.0,3.0,3,11,98074,47.6395,-122.05
13015,998500.0,2,1.0,1570,4400,1.5,0.0,0.0,4,8,98122,47.6112,-122.29299999999999
13016,644500.0,4,2.5,2990,5342,2.0,0.0,0.0,3,8,98074,47.6124,-122.009
13017,320000.0,3,2.0,1250,8636,1.0,0.0,0.0,5,7,98059,47.5066,-122.15899999999999
13018,266950.0,3,2.5,1920,4803,2.0,0.0,0.0,3,7,98042,47.3745,-122.12700000000001
13019,633100.0,4,2.5,2470,33305,2.0,0.0,0.0,3,9,98053,47.6303,-121.99
13020,395000.0,2,1.0,960,6700,1.0,0.0,0.0,3,7,98103,47.6955,-122.35700000000001
13021,259250.0,3,1.0,940,5904,1.0,0.0,0.0,3,6,98103,47.699,-122.35
13022,300000.0,3,1.0,1260,5000,1.0,0.0,0.0,4,6,98014,47.6492,-121.915
13023,413000.0,3,1.75,2280,139392,1.0,0.0,0.0,3,8,98092,47.291000000000004,-122.118
13024,435000.0,3,2.25,1740,8491,1.0,0.0,0.0,3,8,98177,47.7758,-122.37899999999999
13025,500000.0,4,2.75,2630,15000,1.0,0.0,0.0,4,7,98072,47.7425,-122.089
13026,402000.0,4,1.75,2430,5481,1.0,0.0,0.0,3,8,98108,47.5569,-122.29799999999999
13028,580000.0,2,1.5,1220,5000,1.0,0.0,2.0,4,7,98103,47.6624,-122.348
13029,570000.0,3,1.75,2580,40392,1.0,0.0,0.0,3,9,98072,47.7637,-122.134
13030,174950.0,2,1.0,730,6000,1.0,0.0,0.0,3,6,98198,47.3832,-122.3
13031,300000.0,2,1.0,760,3001,1.0,0.0,0.0,3,6,98144,47.5874,-122.311
13032,435000.0,3,1.5,1740,6988,1.0,0.0,0.0,3,7,98133,47.7211,-122.33
13033,840000.0,4,2.5,3420,8405,2.0,0.0,0.0,3,10,98074,47.6328,-122.064
13037,455000.0,4,1.5,1880,11400,1.0,0.0,0.0,3,7,98177,47.7718,-122.381
13039,649000.0,5,3.25,3990,13087,2.0,0.0,0.0,3,9,98042,47.3632,-122.061
13040,445500.0,2,1.75,1390,6670,1.0,0.0,0.0,3,6,98115,47.6914,-122.30799999999999
13041,475000.0,3,2.0,1230,11502,1.0,0.0,0.0,4,7,98052,47.7017,-122.12700000000001
13042,590000.0,4,2.5,2940,29013,2.0,0.0,0.0,3,10,98077,47.7635,-122.044
13043,565000.0,4,1.5,2190,8296,2.0,0.0,0.0,3,7,98136,47.5158,-122.385
13044,110000.0,1,1.0,640,10280,1.0,0.0,0.0,2,5,98126,47.5144,-122.368
13045,375000.0,3,2.5,1670,7740,1.0,0.0,0.0,3,7,98126,47.5222,-122.37
13046,255000.0,3,1.5,1240,8528,1.0,0.0,0.0,4,7,98058,47.4478,-122.15700000000001
13047,315000.0,5,1.75,1850,14800,1.5,0.0,0.0,3,6,98168,47.4935,-122.321
13048,496600.0,4,2.25,2020,8400,1.0,0.0,0.0,4,8,98006,47.5488,-122.171
13049,380000.0,3,1.0,1020,4800,1.0,0.0,0.0,3,7,98118,47.5615,-122.272
13050,338950.0,3,1.75,1610,22496,1.0,0.0,0.0,4,7,98042,47.3443,-122.073
13051,542500.0,5,3.5,2730,42500,1.0,0.0,0.0,3,8,98027,47.4587,-121.99600000000001
13052,739000.0,5,2.5,2840,5000,1.0,0.0,0.0,4,7,98144,47.5817,-122.291
13053,549000.0,4,1.75,1290,3060,2.0,0.0,0.0,4,7,98103,47.6798,-122.348
13054,252000.0,3,2.25,1670,7881,1.0,0.0,0.0,4,7,98031,47.4105,-122.18
13055,1700000.0,4,4.5,3860,15246,2.0,0.0,4.0,3,11,98006,47.56,-122.161
13056,735000.0,4,1.75,2460,5100,1.5,0.0,0.0,5,7,98115,47.6782,-122.3
13057,270000.0,4,2.5,1660,8063,1.0,0.0,0.0,4,7,98198,47.3761,-122.32
13058,2250000.0,3,2.5,3420,8700,1.0,0.0,0.0,3,9,98112,47.6352,-122.29
13059,155000.0,2,1.0,1010,43056,1.5,0.0,0.0,3,5,98014,47.7105,-121.316
13060,469000.0,4,2.5,2240,5624,1.0,0.0,0.0,3,7,98108,47.5574,-122.30799999999999
13061,305000.0,4,2.25,2340,5250,2.0,0.0,0.0,5,7,98118,47.5183,-122.266
13062,675000.0,3,1.75,1920,4500,1.0,0.0,0.0,5,7,98107,47.6645,-122.35700000000001
13063,931000.0,3,2.5,2460,6600,1.5,0.0,0.0,4,8,98109,47.6364,-122.351
13064,385000.0,3,1.0,1470,11398,1.0,0.0,0.0,3,8,98155,47.746,-122.296
13065,815000.0,3,2.5,3400,12442,2.0,0.0,0.0,3,9,98075,47.5611,-122.03200000000001
13066,531000.0,3,2.25,1910,8390,1.0,0.0,0.0,3,7,98034,47.73,-122.21600000000001
13067,386500.0,4,1.0,1400,3600,1.0,0.0,0.0,4,6,98144,47.5972,-122.295
13069,358000.0,2,1.0,930,5077,1.0,0.0,0.0,3,6,98133,47.7095,-122.35
13071,868500.0,3,2.5,2920,3942,3.0,0.0,0.0,3,10,98056,47.53100000000001,-122.204
13072,599380.0,3,1.75,1270,7350,1.0,0.0,0.0,4,7,98005,47.6046,-122.16799999999999
13073,712000.0,4,2.25,2450,11960,1.0,0.0,0.0,3,10,98074,47.6351,-122.06
13074,350000.0,5,1.75,1380,7620,1.0,0.0,0.0,3,7,98106,47.5279,-122.345
13075,875000.0,4,2.0,2520,6000,1.0,0.0,0.0,3,8,98103,47.6767,-122.35
13076,365000.0,3,2.25,2290,7350,2.0,0.0,0.0,3,8,98058,47.428999999999995,-122.162
13077,452000.0,4,2.0,1660,6150,1.0,0.0,0.0,3,6,98126,47.5371,-122.368
13078,915000.0,3,2.75,2800,9750,1.0,0.0,0.0,5,7,98004,47.5862,-122.20200000000001
13079,482500.0,3,2.5,1690,3068,2.0,0.0,0.0,3,7,98053,47.6763,-122.02799999999999
13080,425000.0,3,1.0,1180,7200,1.5,0.0,0.0,4,7,98133,47.7121,-122.333
13081,460000.0,2,1.75,1390,4160,1.0,0.0,0.0,5,6,98105,47.6681,-122.324
13082,666570.0,4,2.0,2320,7400,1.5,0.0,0.0,5,7,98118,47.5558,-122.26899999999999
13083,390000.0,3,2.25,2270,32112,1.0,0.0,0.0,4,8,98042,47.3451,-122.094
13084,650000.0,4,1.75,2640,8215,1.0,0.0,0.0,4,7,98008,47.5819,-122.125
13085,305000.0,3,2.0,1680,8487,1.0,0.0,0.0,3,7,98022,47.1959,-122.01
13086,250000.0,3,1.0,990,8100,1.0,0.0,0.0,3,6,98146,47.4839,-122.34100000000001
13087,438800.0,4,2.5,2770,4432,2.0,0.0,0.0,3,9,98058,47.4541,-122.117
13089,324950.0,4,2.0,2160,4800,2.0,0.0,0.0,4,7,98055,47.4777,-122.212
13091,556000.0,3,1.0,1800,4005,1.5,0.0,0.0,4,7,98117,47.6876,-122.38
13092,315000.0,3,2.0,1660,11135,1.0,0.0,0.0,3,8,98045,47.4897,-121.787
13093,445830.0,3,2.5,1870,5449,2.0,0.0,0.0,3,8,98011,47.7557,-122.22
13095,287200.0,3,3.0,1850,19966,1.0,0.0,0.0,4,7,98038,47.3493,-122.03399999999999
13096,525000.0,4,1.5,1580,6360,1.5,0.0,0.0,3,7,98115,47.6873,-122.286
13097,1140000.0,4,4.25,4590,17621,2.0,0.0,0.0,3,10,98033,47.6973,-122.205
13098,381000.0,3,1.75,2700,18246,1.0,0.0,0.0,4,7,98059,47.4817,-122.09700000000001
13099,360000.0,3,1.75,1020,7020,1.5,0.0,0.0,4,7,98155,47.7362,-122.314
13100,619000.0,5,3.5,2950,2932,3.0,0.0,0.0,3,8,98144,47.5923,-122.29799999999999
13101,535000.0,2,1.75,1780,224769,1.0,0.0,0.0,4,8,98038,47.4158,-122.00200000000001
13102,402000.0,2,1.0,710,5100,1.0,0.0,0.0,5,7,98117,47.6765,-122.381
13103,600000.0,4,3.5,4300,70407,2.0,0.0,0.0,3,10,98058,47.4472,-122.09200000000001
13104,549950.0,3,2.5,2080,8690,1.0,0.0,0.0,3,8,98166,47.4424,-122.344
13105,300000.0,4,2.0,2360,7440,1.0,0.0,0.0,3,7,98178,47.5044,-122.245
13107,419000.0,7,3.25,4340,8521,2.0,0.0,0.0,3,7,98106,47.52,-122.338
13108,510000.0,3,3.0,1320,1012,3.0,0.0,0.0,3,8,98117,47.6904,-122.395
13109,319950.0,3,2.5,1980,9907,2.0,0.0,0.0,3,8,98022,47.1903,-122.01299999999999
13110,1180000.0,5,5.0,3960,94089,2.0,0.0,0.0,3,10,98038,47.38,-122.01100000000001
13111,381000.0,4,2.5,2130,6003,2.0,0.0,0.0,3,8,98058,47.4518,-122.12
13112,256900.0,3,2.5,1720,3951,2.0,0.0,0.0,3,7,98031,47.4033,-122.18700000000001
13113,346000.0,5,1.0,1790,30456,1.0,0.0,0.0,4,7,98030,47.3469,-122.195
13114,465000.0,2,2.25,1390,1222,3.0,0.0,0.0,3,7,98052,47.6754,-122.12100000000001
13115,545000.0,3,2.0,1900,9975,1.0,0.0,0.0,3,8,98027,47.5307,-122.054
13116,516000.0,2,1.75,1640,3090,1.0,0.0,0.0,4,7,98115,47.678999999999995,-122.319
13117,550000.0,4,2.5,2700,5100,1.0,0.0,0.0,4,8,98136,47.5331,-122.384
13118,339950.0,4,2.25,2200,7150,2.0,0.0,0.0,4,7,98042,47.3595,-122.089
13119,417000.0,3,1.0,1310,8514,1.0,0.0,0.0,4,7,98133,47.7502,-122.353
13120,906000.0,4,2.5,2480,5000,1.0,0.0,3.0,3,8,98105,47.6653,-122.272
13121,980000.0,4,2.25,3010,9800,2.0,0.0,0.0,4,9,98040,47.5336,-122.223
13123,468000.0,2,1.75,1250,7029,1.0,0.0,0.0,4,7,98033,47.6936,-122.186
13124,378000.0,3,1.75,2610,117176,1.0,0.0,0.0,3,7,98022,47.2585,-121.925
13125,430000.0,4,2.5,2010,16020,1.5,0.0,0.0,5,8,98059,47.4821,-122.10799999999999
13126,730100.0,4,2.5,3120,14300,2.0,0.0,0.0,3,9,98027,47.5318,-122.055
13128,570000.0,3,2.5,2420,11953,1.0,0.0,0.0,3,9,98074,47.6285,-122.054
13129,262500.0,4,2.75,1500,7036,1.0,0.0,0.0,3,7,98032,47.3665,-122.27600000000001
13130,525000.0,5,2.5,2630,9216,2.0,0.0,0.0,3,8,98019,47.7379,-121.96600000000001
13131,520000.0,2,1.0,950,3880,1.0,0.0,0.0,4,6,98117,47.687,-122.389
13132,417400.0,3,3.0,2680,12285,1.0,0.0,0.0,4,8,98055,47.4633,-122.196
13133,788000.0,4,3.25,3680,5759,2.0,0.0,0.0,3,9,98027,47.5367,-122.06700000000001
13134,320000.0,3,1.0,1270,7400,1.0,0.0,2.0,4,7,98056,47.4831,-122.191
13137,260000.0,4,2.5,1990,6671,2.0,0.0,0.0,3,7,98023,47.3078,-122.35799999999999
13138,394000.0,3,1.0,1450,7930,1.0,0.0,0.0,4,6,98126,47.5212,-122.37100000000001
13139,575000.0,4,2.5,2280,27441,2.0,0.0,0.0,3,8,98072,47.7628,-122.12299999999999
13140,1250000.0,4,2.25,1830,7200,2.0,0.0,2.0,3,8,98112,47.6315,-122.28200000000001
13141,385000.0,3,2.25,1650,7800,1.0,0.0,0.0,3,7,98011,47.7377,-122.197
13142,456000.0,5,2.75,2720,193406,1.0,0.0,4.0,4,7,98092,47.2838,-122.12100000000001
13143,637000.0,4,2.5,1710,5000,1.0,0.0,0.0,3,8,98115,47.6772,-122.285
13144,485000.0,5,1.5,1420,9900,1.0,0.0,0.0,3,7,98008,47.6348,-122.118
13145,315275.0,3,1.75,1440,8040,1.0,0.0,0.0,3,7,98125,47.7128,-122.306
13146,252500.0,2,1.5,1280,8710,1.0,0.0,0.0,3,7,98058,47.4472,-122.16
13147,240000.0,2,1.0,1320,24319,1.0,0.0,0.0,3,7,98027,47.4741,-122.015
13148,790000.0,4,2.5,2560,12760,1.0,0.0,0.0,4,7,98115,47.6947,-122.303
13149,310000.0,3,1.0,1480,7830,1.0,0.0,0.0,3,7,98133,47.7703,-122.336
13150,1250000.0,4,2.5,2960,20240,2.0,0.0,4.0,4,10,98146,47.5075,-122.389
13151,425000.0,2,1.0,1160,5038,1.0,0.0,0.0,5,7,98126,47.5304,-122.38
13152,548000.0,3,2.5,2110,4099,2.0,0.0,0.0,3,8,98072,47.7508,-122.17
13153,379880.0,3,2.5,1650,14054,1.0,0.0,0.0,4,7,98027,47.4821,-122.01700000000001
13154,530000.0,3,2.5,1950,9906,2.0,0.0,0.0,3,8,98074,47.6363,-122.025
13155,695000.0,3,2.25,2600,220300,1.5,0.0,0.0,5,8,98027,47.4562,-122.016
13156,435000.0,3,1.0,1270,4000,1.5,0.0,2.0,3,7,98126,47.5695,-122.376
13157,540000.0,3,1.75,1300,62290,1.0,0.0,0.0,3,7,98053,47.6529,-121.979
13158,425000.0,3,2.25,1790,10209,1.0,0.0,0.0,3,7,98072,47.7492,-122.086
13159,490000.0,3,2.5,1930,7266,2.0,0.0,0.0,3,8,98125,47.7191,-122.309
13160,220000.0,4,1.0,1200,6000,1.5,0.0,0.0,3,6,98106,47.5307,-122.352
13161,540000.0,4,2.5,2050,3784,2.0,0.0,0.0,3,8,98034,47.7189,-122.181
13162,670000.0,3,1.0,1710,6195,1.0,0.0,0.0,3,7,98105,47.6706,-122.265
13163,667500.0,3,1.75,2130,20423,1.0,0.0,0.0,3,9,98004,47.6339,-122.19200000000001
13164,585000.0,3,3.5,1700,2197,2.0,0.0,0.0,3,8,98116,47.5767,-122.41
13165,225000.0,3,1.5,1390,12500,1.0,0.0,0.0,4,6,98014,47.6496,-121.90799999999999
13166,375000.0,3,1.0,1230,9877,1.0,0.0,0.0,3,7,98006,47.5745,-122.13600000000001
13167,335000.0,3,2.0,1490,8847,1.0,0.0,0.0,4,7,98177,47.7639,-122.363
13168,680000.0,5,3.25,2440,15815,2.0,0.0,0.0,3,8,98155,47.773999999999994,-122.28
13169,600000.0,3,1.0,970,4800,1.0,0.0,0.0,3,6,98112,47.6212,-122.29799999999999
13170,161000.0,4,2.0,1700,8043,1.0,0.0,0.0,3,7,98168,47.4758,-122.288
13171,220000.0,4,2.0,1700,8043,1.0,0.0,0.0,3,7,98168,47.4758,-122.288
13172,420000.0,3,1.75,1720,5000,1.5,0.0,0.0,3,8,98019,47.738,-121.98299999999999
13173,710000.0,3,1.0,1400,2250,1.5,0.0,0.0,3,7,98119,47.6373,-122.35799999999999
13174,626000.0,4,2.5,2570,7221,1.0,0.0,0.0,4,8,98117,47.6921,-122.387
13175,279500.0,3,1.5,1200,8040,1.0,0.0,0.0,4,7,98146,47.4901,-122.34100000000001
13176,1610000.0,4,3.5,4390,11600,2.0,0.0,3.0,3,11,98040,47.5862,-122.24600000000001
13177,325000.0,2,1.0,1080,5000,1.0,0.0,0.0,3,7,98106,47.5682,-122.359
13178,380000.0,4,2.25,1860,7980,1.0,0.0,0.0,4,8,98058,47.4524,-122.15
13179,470000.0,4,2.75,2150,9820,1.0,0.0,0.0,4,8,98011,47.7758,-122.2
13180,363000.0,4,3.0,2250,12142,2.0,0.0,0.0,3,8,98058,47.4338,-122.16
13181,245000.0,4,2.25,2050,7700,2.0,0.0,0.0,3,7,98023,47.3009,-122.375
13182,525000.0,3,1.0,1010,3520,1.0,0.0,0.0,3,7,98102,47.6208,-122.319
13183,1700000.0,5,3.5,5850,22885,2.0,0.0,2.0,4,11,98004,47.606,-122.211
13184,658500.0,4,2.25,1900,5000,1.0,0.0,0.0,3,7,98199,47.6456,-122.387
13185,680000.0,2,1.0,1020,8442,1.0,0.0,4.0,4,7,98136,47.5145,-122.391
13186,835000.0,4,2.0,3390,16025,2.0,0.0,0.0,4,10,98077,47.7222,-122.056
13187,595000.0,4,2.5,1990,2175,2.0,0.0,0.0,3,8,98107,47.6696,-122.37100000000001
13189,198900.0,2,1.0,1210,18700,1.0,0.0,0.0,4,7,98042,47.3752,-122.166
