,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
25,huxdotter-coffee-north-bend,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","{'latitude': 47.493445, 'longitude': -121.787556}",,7198.386005167124,t2DOOFh-oJLddtpxbVlDrQ,https://s3-media3.fl.yelpcdn.com/bphoto/MdLMtcQ6tA2tPE1N2E4ndg/o.jpg,False,"{'address1': '101 W Park St', 'address2': 'Ste A', 'address3': '', 'city': 'North Bend', 'zip_code': '98045', 'country': 'US', 'state': 'WA', 'display_address': ['101 W Park St', 'Ste A', 'North Bend, WA 98045']}",Huxdotter Coffee,,$,4.5,81,[],https://www.yelp.com/biz/huxdotter-coffee-north-bend?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
26,gravity-coffee-maple-valley-maple-valley-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 47.36217, 'longitude': -122.0229}",(253) 447-8740,18705.318438481136,UCHse1wKRmG5PKcLnPyX2A,https://s3-media1.fl.yelpcdn.com/bphoto/EAoh2yfhTgLK5pK8cQ02QQ/o.jpg,False,"{'address1': '23912 SE Kent Kangley Rd', 'address2': None, 'address3': '', 'city': 'Maple Valley', 'zip_code': '98038', 'country': 'US', 'state': 'WA', 'display_address': ['23912 SE Kent Kangley Rd', 'Maple Valley, WA 98038']}",Gravity Coffee - Maple Valley,+12534478740,$,4.0,66,"['delivery', 'pickup']",https://www.yelp.com/biz/gravity-coffee-maple-valley-maple-valley-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
27,monorail-espresso-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.611, 'longitude': -122.33545}",(206) 422-0736,45400.78963054219,8_oxyuITZ-1T3phGrgAbMg,https://s3-media2.fl.yelpcdn.com/bphoto/FHqmRjPV9qKWTFWUKDPkfw/o.jpg,False,"{'address1': '510 Pike St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['510 Pike St', 'Seattle, WA 98101']}",Monorail Espresso,+12064220736,$,4.5,532,['delivery'],https://www.yelp.com/biz/monorail-espresso-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
28,kelly-lattes-kent,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.38476, 'longitude': -122.16504}",(253) 630-9051,28321.56024090577,4d46YjZer0rtSqs7vFEHBQ,https://s3-media3.fl.yelpcdn.com/bphoto/kRecXvJfPauj5KtHBau6mQ/o.jpg,False,"{'address1': '24220 132nd Ave SE', 'address2': '', 'address3': '', 'city': 'Kent', 'zip_code': '98042', 'country': 'US', 'state': 'WA', 'display_address': ['24220 132nd Ave SE', 'Kent, WA 98042']}",Kelly Latte's,+12536309051,$,4.0,178,['delivery'],https://www.yelp.com/biz/kelly-lattes-kent?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
29,mercurys-coffee-co-bellevue-6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.62836, 'longitude': -122.16552}",(425) 307-1988,35613.47400973612,jdUy9sfmxzI6vsAQNsT_Pw,https://s3-media4.fl.yelpcdn.com/bphoto/zSRTA6KX5NgTiKpRTDqIIw/o.jpg,False,"{'address1': '13102 NE 20th St', 'address2': None, 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['13102 NE 20th St', 'Bellevue, WA 98005']}",Mercurys Coffee Co,+14253071988,,4.0,243,"['delivery', 'pickup']",https://www.yelp.com/biz/mercurys-coffee-co-bellevue-6?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
30,woods-coffee-bellevue-6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.6163596702974, 'longitude': -122.186379266366}",(425) 800-4426,36068.04346190218,IA7brexXrzSWVBwnye7hoA,https://s3-media1.fl.yelpcdn.com/bphoto/b74ygE9vd_5gQKZLKqBMpA/o.jpg,False,"{'address1': '625 116th Ave NE', 'address2': '', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['625 116th Ave NE', 'Bellevue, WA 98004']}",Woods Coffee,+14258004426,$,4.0,97,[],https://www.yelp.com/biz/woods-coffee-bellevue-6?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
31,victrola-coffee-roasters-seattle,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.6143, 'longitude': -122.32731}",(206) 624-1725,45013.614508248516,qRuXj_Iu-_wbX5-jQgef3w,https://s3-media1.fl.yelpcdn.com/bphoto/RMENALdz846paXRzwnsVbQ/o.jpg,False,"{'address1': '310 E Pike St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['310 E Pike St', 'Seattle, WA 98122']}",Victrola Coffee Roasters,+12066241725,$,4.5,599,['delivery'],https://www.yelp.com/biz/victrola-coffee-roasters-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
32,café-cesura-bellevue-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 47.6196463475606, 'longitude': -122.196551075913}",(425) 954-7277,36902.05477456839,i8mygke4ckycOudTO_3UQQ,https://s3-media2.fl.yelpcdn.com/bphoto/I29WLKulkv__CXaFIDaM5w/o.jpg,False,"{'address1': '1015 108th Ave NE', 'address2': '', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['1015 108th Ave NE', 'Bellevue, WA 98004']}",Café Cesura,+14259547277,$,3.5,503,['delivery'],https://www.yelp.com/biz/caf%C3%A9-cesura-bellevue-4?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
33,five-stones-coffee-company-redmond,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.67583, 'longitude': -122.12471}",(425) 242-0099,37007.95749526302,S6CXIQ5KrMpTPZf1eNMa2w,https://s3-media3.fl.yelpcdn.com/bphoto/OmzSO6EfXypLE55W59M27Q/o.jpg,False,"{'address1': '8102 161st Ave NE', 'address2': None, 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['8102 161st Ave NE', 'Redmond, WA 98052']}",Five Stones Coffee Company,+14252420099,$$,4.5,412,['delivery'],https://www.yelp.com/biz/five-stones-coffee-company-redmond?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
34,pioneer-coffee-north-bend-north-bend,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 47.4956976441376, 'longitude': -121.787288188934}",(425) 292-0957,7452.307904549739,-MzbuOLr2kAoqlQY8w7ECA,https://s3-media3.fl.yelpcdn.com/bphoto/5SpY3iv7v9dy-OxR3VhODA/o.jpg,False,"{'address1': '202 W North Bend Way', 'address2': 'Ste D', 'address3': '', 'city': 'North Bend', 'zip_code': '98045', 'country': 'US', 'state': 'WA', 'display_address': ['202 W North Bend Way', 'Ste D', 'North Bend, WA 98045']}",Pioneer Coffee - North Bend,+14252920957,$,4.5,76,[],https://www.yelp.com/biz/pioneer-coffee-north-bend-north-bend?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
35,mercurys-coffee-co-redmond-5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.666959463096, 'longitude': -122.10061692305}",(425) 881-0959,35058.23572903768,8NJX-PftxmY4B7BB9XOZpQ,https://s3-media3.fl.yelpcdn.com/bphoto/PJArFo_0NI0RpP_5ZacmiA/o.jpg,False,"{'address1': '17980 Redmond Way', 'address2': '', 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['17980 Redmond Way', 'Redmond, WA 98052']}",Mercurys Coffee Co.,+14258810959,$$,4.0,115,['delivery'],https://www.yelp.com/biz/mercurys-coffee-co-redmond-5?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
36,top-pot-doughnuts-seattle,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]","{'latitude': 47.6151731973087, 'longitude': -122.34128517325}",(206) 728-1966,45993.75847848234,b1p0bl4BriQRfnn1mjHf5w,https://s3-media2.fl.yelpcdn.com/bphoto/IuvKNRbavtxPf2nLaHakzQ/o.jpg,False,"{'address1': '2124 5th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2124 5th Ave', 'Seattle, WA 98121']}",Top Pot Doughnuts,+12067281966,$,4.0,1768,['delivery'],https://www.yelp.com/biz/top-pot-doughnuts-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
37,victors-celtic-coffee-and-roasters-redmond,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.6745491027832, 'longitude': -122.122009277344}",(425) 881-6451,36751.11232920893,h4w5pCPFje3M8pGmgnQA0A,https://s3-media2.fl.yelpcdn.com/bphoto/5K5xNnZJdGhDaRV6Xcu9wQ/o.jpg,False,"{'address1': '7993 Gilman St', 'address2': '', 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['7993 Gilman St', 'Redmond, WA 98052']}",Victor's Celtic Coffee & Roasters,+14258816451,$,2.5,442,['delivery'],https://www.yelp.com/biz/victors-celtic-coffee-and-roasters-redmond?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
38,zoka-coffee-roaster-and-tea-company-kirkland,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.6763797581303, 'longitude': -122.207207820132}",(425) 284-1830,41438.519205754674,ZQP-Zn5bmn8UPjKVzLJqyQ,https://s3-media2.fl.yelpcdn.com/bphoto/FalPTteBBIMRYuKxp5AUSA/o.jpg,False,"{'address1': '129 Central Way', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98033', 'country': 'US', 'state': 'WA', 'display_address': ['129 Central Way', 'Kirkland, WA 98033']}",Zoka Coffee Roaster & Tea Company,+14252841830,$$,4.0,364,['delivery'],https://www.yelp.com/biz/zoka-coffee-roaster-and-tea-company-kirkland?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
39,soulfood-coffeehouse-and-fair-trade-emporium-redmond-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'giftshops', 'title': 'Gift Shops'}]","{'latitude': 47.6752249, 'longitude': -122.1305199}",(425) 881-5309,37238.11432370591,YP-ILGhEGJmFP-A5a97Crw,https://s3-media3.fl.yelpcdn.com/bphoto/FjYM-i8heMHzao0NZuHyeA/o.jpg,False,"{'address1': '15748 Redmond Way', 'address2': None, 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['15748 Redmond Way', 'Redmond, WA 98052']}",SoulFood CoffeeHouse and Fair Trade Emporium,+14258815309,$$,4.5,255,['delivery'],https://www.yelp.com/biz/soulfood-coffeehouse-and-fair-trade-emporium-redmond-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
40,moore-coffee-shop-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'waffles', 'title': 'Waffles'}]","{'latitude': 47.6117, 'longitude': -122.34106}",(206) 883-7044,45820.397995061794,qKkHnsG-f4-BhdkR6yRrgw,https://s3-media1.fl.yelpcdn.com/bphoto/ZL1xj4QwbOswxYw-dyfO8g/o.jpg,False,"{'address1': '1930 2nd Ave', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1930 2nd Ave', 'Seattle, WA 98101']}",Moore Coffee Shop,+12068837044,$,4.5,1087,['delivery'],https://www.yelp.com/biz/moore-coffee-shop-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
41,blend-juice-and-java-maple-valley,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.3603788896242, 'longitude': -122.021442686701}",(425) 413-9393,18707.115097383623,ts17-yFpEWz2imQ51zXEzQ,https://s3-media2.fl.yelpcdn.com/bphoto/owRk-IZePO-9mGbyfCARkQ/o.jpg,False,"{'address1': '27027 Maple Valley Black Diamond Rd SE', 'address2': None, 'address3': None, 'city': 'Maple Valley', 'zip_code': '98038', 'country': 'US', 'state': 'WA', 'display_address': ['27027 Maple Valley Black Diamond Rd SE', 'Maple Valley, WA 98038']}",Blend Juice and Java,+14254139393,$$,3.5,25,[],https://www.yelp.com/biz/blend-juice-and-java-maple-valley?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
42,storyville-coffee-company-seattle-7,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.638254, 'longitude': -122.356804}",(206) 780-5777,48214.4248421607,boPLjp4uO8xE7Dl6tO19yw,https://s3-media1.fl.yelpcdn.com/bphoto/OEfDyTh_WCoIu205NLutaA/o.jpg,False,"{'address1': '2128 Queen Anne Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['2128 Queen Anne Ave N', 'Seattle, WA 98109']}",Storyville Coffee Company,+12067805777,$$,4.5,296,['delivery'],https://www.yelp.com/biz/storyville-coffee-company-seattle-7?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
43,big-foot-java-renton,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.48431, 'longitude': -122.19876}",(425) 271-5946,31029.63451112273,2db5oiLNaHiBR0D4sTZtnA,https://s3-media1.fl.yelpcdn.com/bphoto/2ds1asf1gQu7pydGT9cyvQ/o.jpg,False,"{'address1': '1408 Bronson Way N', 'address2': '', 'address3': '', 'city': 'Renton', 'zip_code': '98057', 'country': 'US', 'state': 'WA', 'display_address': ['1408 Bronson Way N', 'Renton, WA 98057']}",Big Foot Java,+14252715946,$,3.5,135,['delivery'],https://www.yelp.com/biz/big-foot-java-renton?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
44,cypress-coffee-bellevue,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.581577, 'longitude': -122.139979}",(425) 429-6167,31017.47191081507,S-xvZZK7-1TVN670DMIDsA,https://s3-media4.fl.yelpcdn.com/bphoto/H0MJYVXm65-ATCa9R9gfYg/o.jpg,False,"{'address1': '3080 148th Ave SE', 'address2': 'Ste 113', 'address3': None, 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['3080 148th Ave SE', 'Ste 113', 'Bellevue, WA 98007']}",Cypress Coffee,+14254296167,$$,4.5,97,['delivery'],https://www.yelp.com/biz/cypress-coffee-bellevue?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
45,dilettante-mocha-café-at-sea-tac-airport-seattle,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 47.4437769590928, 'longitude': -122.303050462983}",(206) 433-7476,38290.61559841917,updOJua5TBIWQmGqr_iPrg,https://s3-media1.fl.yelpcdn.com/bphoto/jr5uXhys00N9z6PwX8RtCw/o.jpg,False,"{'address1': '17801 International Blvd', 'address2': '', 'address3': 'Central Terminal', 'city': 'Seattle', 'zip_code': '98158', 'country': 'US', 'state': 'WA', 'display_address': ['17801 International Blvd', 'Central Terminal', 'Seattle, WA 98158']}",Dilettante Mocha Café at Sea-Tac Airport,+12064337476,$,3.5,200,['delivery'],https://www.yelp.com/biz/dilettante-mocha-caf%C3%A9-at-sea-tac-airport-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
46,espresso-vivace-alley-24-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.62021, 'longitude': -122.33069}",(206) 388-5164,45538.0250024742,CKegZ_jUIjFljgICvH6cXQ,https://s3-media1.fl.yelpcdn.com/bphoto/4pwUs82QlvtjHzG88w6qQA/o.jpg,False,"{'address1': '227 Yale Ave N', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['227 Yale Ave N', 'Seattle, WA 98109']}",Espresso Vivace Alley 24,+12063885164,$,4.0,583,['delivery'],https://www.yelp.com/biz/espresso-vivace-alley-24-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
47,203º-fahrenheit-coffee-kirkland,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.712716, 'longitude': -122.180273}",(425) 285-9382,42827.10426012419,iYZRJudcaB6jZdvOq_7BZA,https://s3-media4.fl.yelpcdn.com/bphoto/LKsyzfMr8yVynusxjaNhmg/o.jpg,False,"{'address1': '11901 NE Village Plz', 'address2': '', 'address3': None, 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['11901 NE Village Plz', 'Kirkland, WA 98034']}",203º Fahrenheit Coffee,+14252859382,,4.0,127,['delivery'],https://www.yelp.com/biz/203%C2%BA-fahrenheit-coffee-kirkland?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
48,cutters-point-coffee-kent,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.37493, 'longitude': -122.29994}",(253) 941-2174,38526.93914226011,eq1a4m-bXzK44C87QZrfaA,https://s3-media1.fl.yelpcdn.com/bphoto/xpCWwryvZqW0x8HT0YCEmQ/o.jpg,False,"{'address1': '25246 Pacific Hwy S', 'address2': None, 'address3': None, 'city': 'Kent', 'zip_code': '98032', 'country': 'US', 'state': 'WA', 'display_address': ['25246 Pacific Hwy S', 'Kent, WA 98032']}",Cutters Point Coffee,+12539412174,$,4.0,86,['delivery'],https://www.yelp.com/biz/cutters-point-coffee-kent?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
49,zoka-coffee-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.66589, 'longitude': -122.29734}",(206) 527-0990,46064.96634345298,3sp4F57_WmUe87YFsnOK6A,https://s3-media1.fl.yelpcdn.com/bphoto/Rh6CkE29XNWFjH9UZ_bjdg/o.jpg,False,"{'address1': '2901 NE Blakeley St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['2901 NE Blakeley St', 'Seattle, WA 98105']}",Zoka Coffee,+12065270990,$,4.0,285,['delivery'],https://www.yelp.com/biz/zoka-coffee-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
0,zeitgeist-coffee-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 47.59895, 'longitude': -122.33198}",(206) 583-0497,44582.2188650334,tQYH3WqfBhyUvmntHiq7oQ,https://s3-media2.fl.yelpcdn.com/bphoto/xhR9A0QjcuituilWO-yMDw/o.jpg,False,"{'address1': '171 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['171 S Jackson St', 'Seattle, WA 98104']}",Zeitgeist Coffee,+12065830497,$,4.0,476,['delivery'],https://www.yelp.com/biz/zeitgeist-coffee-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
1,thruline-coffee-kirkland,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.67637, 'longitude': -122.205452}",(425) 803-9081,41339.38900539681,rRp4jngrgj_jGvAeU-n0Bg,https://s3-media4.fl.yelpcdn.com/bphoto/ANShlfz1hOu5GqDoYDS2Tw/o.jpg,False,"{'address1': '136 Park Ln', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98033', 'country': 'US', 'state': 'WA', 'display_address': ['136 Park Ln', 'Kirkland, WA 98033']}",Thruline Coffee,+14258039081,$,4.0,282,['delivery'],https://www.yelp.com/biz/thruline-coffee-kirkland?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
2,anthem-coffee-and-tea-downtown-puyallup-puyallup,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.1903573950641, 'longitude': -122.295203369696}",(253) 446-7941,46137.92548721371,CKqeP0OtlPIgY72c4Z1MMQ,https://s3-media1.fl.yelpcdn.com/bphoto/xDQf0CoAN1AVktHZJVSTIA/o.jpg,False,"{'address1': '210 W Pioneer Ave', 'address2': '', 'address3': '', 'city': 'Puyallup', 'zip_code': '98371', 'country': 'US', 'state': 'WA', 'display_address': ['210 W Pioneer Ave', 'Puyallup, WA 98371']}",Anthem Coffee & Tea - Downtown Puyallup,+12534467941,$,4.0,303,['delivery'],https://www.yelp.com/biz/anthem-coffee-and-tea-downtown-puyallup-puyallup?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
3,ristrettos-coffee-and-wine-maple-valley,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 47.357385957071, 'longitude': -122.054843409523}",(425) 433-6455,21151.818122245673,SSlQ6nBgJGPUum4euA88AQ,https://s3-media4.fl.yelpcdn.com/bphoto/x51SjTGdueo041_ymajMbA/o.jpg,False,"{'address1': '27203 216th Ave SE', 'address2': 'Ste F', 'address3': '', 'city': 'Maple Valley', 'zip_code': '98038', 'country': 'US', 'state': 'WA', 'display_address': ['27203 216th Ave SE', 'Ste F', 'Maple Valley, WA 98038']}",Ristrettos Coffee & Wine,+14254336455,$$,3.5,191,['delivery'],https://www.yelp.com/biz/ristrettos-coffee-and-wine-maple-valley?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
4,dilettante-mocha-cafe-kent-kent-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 47.3850279637235, 'longitude': -122.234988082962}",(253) 852-3555,33510.158799651086,LP9fHxl_KSB2z-M_OsIIKA,https://s3-media1.fl.yelpcdn.com/bphoto/oQz2jNO5YMziKOGiQlMrdQ/o.jpg,False,"{'address1': '514 Ramsay Way', 'address2': None, 'address3': None, 'city': 'Kent', 'zip_code': '98032', 'country': 'US', 'state': 'WA', 'display_address': ['514 Ramsay Way', 'Kent, WA 98032']}",Dilettante Mocha Cafe - Kent,+12538523555,$,3.5,138,['delivery'],https://www.yelp.com/biz/dilettante-mocha-cafe-kent-kent-4?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
