,price,sqft_living,grade,lat,long,min_dist_park,closest_distance_to_top_school,closest_distance_to_great_coffee,closest_distance_to_scientology,log_school,log_coffee,log_scientology,log_park,min_dist_park_rv
7186,630000,1910,8,47.6747,-122.393,4.671820375,0.568845565,16.3782543,6.291650866,-0.564146296,2.795954498,1.839223495,1.541548798,7.85839
7187,875000,2010,7,47.6638,-122.329,1.377659307,0.693464452,11.49636111,5.192973046,-0.3660553,2.44203056,1.647306374,0.320385905,5.92795
7188,457500,960,6,47.5553,-122.286,7.172752902,0.602680595,10.13316672,7.340394505,-0.506367916,2.315813877,1.993392589,1.970289528,1.73068
7189,900000,1240,7,47.6461,-122.317,3.535242366,0.680461027,9.949031156,3.541380462,-0.38498473,2.297475175,1.264516612,1.262781859,6.51587
7190,235000,870,6,47.5354,-122.278,0.553266331,0.533076529,8.002211707,9.606936967,-0.629090283,2.079717967,2.262485438,-0.591915783,2.00368
7191,410000,1400,8,47.3624,-122.455,6.120137517,6.415886607,19.67949246,29.68109026,1.858777197,2.979577102,3.390510152,1.811584566,0.60287
7192,355000,1850,7,47.7717,-122.25,4.447096277,3.260449098,14.08981414,7.106923541,1.181864946,2.645452135,1.961069456,1.492251361,3.00117
7194,467500,2260,7,47.7129,-122.304,6.000022159,0.908170191,13.40095119,10.93356469,-0.096323483,2.595325689,2.391837387,1.791763162,2.98569
7195,500000,2690,7,47.7062,-122.311,3.524379712,0.693458844,13.19028685,10.04493217,-0.366063386,2.579480714,2.307068245,1.259704452,3.47038
7197,277000,1140,7,47.7464,-122.317,5.715493985,0.458859612,16.48480306,7.973550203,-0.779010972,2.80243893,2.076129839,1.74318073,3.60875
7198,630000,2900,7,47.7037,-122.308,5.861312591,0.437798837,12.83411485,9.875745904,-0.825995751,2.552106848,2.290081843,1.76837357,3.42878
7199,628000,2830,7,47.5828,-122.118,3.972447008,0.814534743,1.679242292,16.11866008,-0.205138196,0.518342675,2.779977612,1.37938228,2.82643
7200,655000,2560,8,47.7125,-121.915,3.076880659,8.962192459,15.76227972,32.14988448,2.193014891,2.757619726,3.470408858,1.123916311,2.66918
7202,352500,2100,8,47.3338,-122.337,2.348396062,13.32858927,14.7321172,31.28274097,2.589911297,2.690029954,3.443066539,0.853732569,2.77957
7203,615000,3120,9,47.3431,-122.03,1.440956356,0.767246054,17.90707067,37.61156059,-0.264947729,2.885195645,3.627311466,0.365307029,1.17118
7205,243500,2300,7,47.3683,-122.164,1.291244239,5.389237852,9.018089567,30.06535075,1.684403974,2.199232512,3.403373371,0.25560628,1.69895
7206,304000,950,7,47.6005,-122.306,2.635169433,0.305024742,8.962127085,2.288769655,-1.187362385,2.193007597,0.828014405,0.968947481,3.95659
7207,369000,2110,7,47.5283,-122.286,2.991226052,0.354861206,7.838083173,10.13904582,-1.036028535,2.058994311,2.316393893,1.095683354,1.72938
7208,779950,2990,9,47.7101,-122.108,0.511114798,1.132997837,3.465375685,19.54721903,0.124867073,1.24282105,2.972833027,-0.67116106,1.25327
7209,605000,2940,7,47.7422,-122.245,5.527592566,2.711498877,11.63203676,9.946017216,0.997501573,2.453763081,2.297172191,1.70975238,0.95111
7210,292500,1860,8,47.3289,-122.17,0.858634182,8.599955815,12.91457363,33.95242279,2.151757065,2.558356412,3.524960215,-0.152412312,3.21786
7211,500007,1820,7,47.6928,-122.323,4.805598157,0.831491468,12.83587862,8.332054267,-0.184534241,2.552244267,2.120110036,1.569781521,4.4197
7212,449999,1950,8,47.5042,-122.193,1.95715008,3.791018284,2.978670436,15.93537043,1.332634659,1.091477038,2.768541194,0.671489374,1.20179
7213,355000,1890,8,47.3788,-122.031,3.64963227,1.2820333,15.76680248,34.44713856,0.248447333,2.75790662,3.539425933,1.294626414,1.82248
7214,258000,2710,7,47.3789,-122.213,5.513414585,8.59655279,6.814409599,27.63468847,2.151361285,1.919039429,3.319071812,1.707184138,1.11795
7215,380000,2150,7,47.7627,-122.245,5.599386636,3.377012823,13.11478226,8.10134899,1.216991538,2.573740011,2.09203059,1.722657063,2.36703
7216,650000,3720,9,47.6469,-121.897,1.962116672,8.364730377,16.00890606,32.45900349,2.124024102,2.773145196,3.479977862,0.674023825,1.16309
7217,456500,2580,9,47.3658,-122.04,1.160836494,1.57696326,15.86173898,35.14382625,0.45550101,2.763909856,3.559448963,0.14914086,1.72727
7218,259950,1540,7,47.2056,-121.999,1.201528032,16.22598545,30.93259131,51.81050499,2.786613997,3.431810363,3.947592928,0.183594107,2.23766
7220,520000,1210,8,47.6722,-122.384,6.842778954,0.511547272,15.64935825,5.801046218,-0.67031528,2.75042991,1.758038284,1.923193929,7.57943
7221,506000,2040,7,47.7362,-122.241,0.611919858,1.980357121,11.00098493,10.67091804,0.683277193,2.397984807,2.367522101,-0.491153955,0.55428
7222,425000,980,7,47.5663,-122.274,0.849859353,0.609837292,8.679470139,6.748465699,-0.494563092,2.160960483,1.909315175,-0.16268441,2.60886
7223,438000,1990,7,47.7162,-122.166,2.109052482,1.563391406,5.296602409,15.90964922,0.44685744,1.66706556,2.766925795,0.746238786,1.19304
7225,375000,1240,7,47.6076,-122.298,2.94864331,0.306102163,8.212185504,2.367480878,-1.183836368,2.105619088,0.861826469,1.08134517,4.50824
7226,337500,1530,7,47.462,-122.188,5.585819422,5.489059649,2.596238096,19.98623387,1.702756957,0.954063511,2.99504373,1.72023114,1.2444
7227,300000,2080,7,47.4349,-122.17,3.082723203,5.965391533,3.803106497,23.26620433,1.785974692,1.335818232,3.14700185,1.125813363,0.06581
7228,627000,3570,7,47.5933,-122.007,2.779054264,1.495911682,6.423064903,24.15634876,0.402735842,1.859895403,3.184547234,1.022110677,1.63504
7230,674725,2700,9,47.5685,-122.012,1.537835313,0.956996442,3.802392915,24.22529063,-0.043955606,1.335630583,3.187397155,0.430375787,1.32557
7231,325000,2200,7,47.4574,-122.169,1.219959734,4.458820309,3.976558071,21.19097213,1.494884226,1.380416639,3.053575248,0.198817854,0.41515
7232,230000,1210,7,47.2848,-122.361,4.284030534,16.78183216,20.2633667,36.80916755,2.820296882,3.00881466,3.605746932,1.45489428,3.76709
7233,485000,2140,7,47.5516,-122.085,0.685951926,2.335142074,3.615468899,19.51468163,0.848072735,1.285221556,2.971167086,-0.376947733,0.7884
7234,315000,2740,8,47.1947,-122.008,7.978621856,17.34818378,31.61308372,52.56663919,2.853487819,3.453571077,3.962081683,2.076765697,1.98863
7235,560000,1370,8,47.67,-122.392,0.682225659,0.149757465,16.12174709,5.781375604,-1.898738191,2.780169111,1.754641648,-0.382394798,7.97712
7236,444000,2800,8,47.3538,-122.013,4.72230325,1.34858287,18.29301552,37.45326228,0.299054315,2.906519321,3.623093816,1.552296657,1.5045
7237,325000,1060,7,47.5549,-122.356,5.046560946,0.622078232,13.76872953,7.020877712,-0.474689419,2.622400045,1.94888824,1.618707011,1.8825
7239,212000,790,6,47.4869,-122.324,5.347498346,3.692801494,8.600930915,14.253294,1.306385383,2.151870443,2.656988038,1.676628853,0
7240,428900,2820,9,47.3591,-122.038,0.663737883,1.177738597,16.38804939,35.82622332,0.163596156,2.796552373,3.57868012,-0.409867963,1.81728
7241,510000,1850,7,47.7671,-122.225,2.764230855,4.922114211,12.4695362,8.820122325,1.593738156,2.523288566,2.177035739,1.016762425,2.81386
7242,416000,1110,7,47.676,-122.15,1.842834833,1.002863127,2.289634168,14.92957492,0.002859036,0.828392053,2.70334414,0.611305056,2.12696
7244,204000,1460,7,47.3954,-122.191,1.781864345,6.876355214,5.41808168,26.49219271,1.928088746,1.689741819,3.276850075,0.577660201,0.15071
7246,878000,3480,11,47.5504,-122.097,1.098664379,2.029423338,4.431821117,18.72938352,0.707751683,1.488810587,2.930093602,0.094095241,0.42948
7248,350000,840,6,47.5354,-122.28,2.171040921,0.511497369,8.098919819,9.549856709,-0.670412837,2.091730697,2.25652615,0.77520674,1.9147
7249,659500,1820,8,47.6737,-122.283,1.096619374,0.666320361,9.175585355,7.326012529,-0.405984702,2.216546191,1.991431375,0.092232151,4.05679
7250,395000,1630,7,47.7454,-122.103,4.102410033,4.593652675,7.382547378,17.81240894,1.524675497,1.999118752,2.879895346,1.411574614,1.1033
7251,308950,1920,7,47.1932,-122.008,7.487568358,17.5142207,31.75722017,52.71516094,2.863013162,3.458120106,3.964903098,2.013244093,1.93195
7252,410000,1750,7,47.7329,-122.343,0.426111537,0.392844438,16.9946609,9.695247568,-0.934341577,2.83289923,2.271635824,-0.853054144,4.60798
7253,710000,2750,8,47.7134,-122.361,2.343106477,0.385395516,16.48729119,10.12097631,-0.953485158,2.802589853,2.314610133,0.851477603,5.53388
7254,175000,620,5,47.4095,-122.29,4.661331761,10.31284924,6.263678922,23.03085912,2.333390616,1.8347677,3.136835017,1.539301193,4.60367
7255,508800,1720,8,47.6231,-122.043,0.916452699,0.929439829,8.561383186,21.3484871,-0.073173209,2.147261764,3.060980875,-0.087244824,2.27815
7256,606400,1800,8,47.6475,-122.371,1.048287328,0.837321276,13.90290617,2.891586513,-0.177547439,2.632097895,1.061805318,0.047157716,7.55523
7257,245100,1300,7,47.3162,-122.194,2.52322151,10.83907157,13.90446075,34.71568428,2.383157344,2.632209706,3.547191581,0.925536462,3.40297
7258,540000,1970,7,47.5031,-122.372,3.216429253,1.885190795,12.43984396,12.88788719,0.634029034,2.520904544,2.556287893,1.168271816,0.74324
7259,415000,1740,7,47.7402,-122.255,6.231142425,2.834795832,12.11759785,9.768377299,1.041969918,2.494658764,2.279150362,1.829559691,0.95765
7260,469500,1930,8,47.7502,-122.085,1.496229188,4.754184959,8.233375818,18.79929122,1.559025274,2.108196115,2.933819168,0.402948069,0.44958
7261,195000,1190,7,47.2933,-122.377,0.925613846,15.41339893,20.14699233,35.9705629,2.735237191,3.003055013,3.582700907,-0.077298144,4.61213
7266,555500,920,7,47.6938,-122.21,6.858027561,0.859507465,6.909452048,12.41851996,-0.151395769,1.932890336,2.519188903,1.925419873,2.44566
7267,440000,1040,7,47.6178,-122.292,1.617419505,0.880183117,7.649018096,2.684265669,-0.127625305,2.034577286,0.987407197,0.480831981,5.25835
7268,485000,1260,7,47.6947,-122.311,4.394448794,0.594066851,12.29322605,8.871426791,-0.520763422,2.509048383,2.182835639,1.480342107,3.88849
7269,693000,2460,9,47.691,-122.095,1.283019069,1.068431402,2.235681043,19.35957321,0.066191593,0.804545899,2.963187037,0.249215949,2.04645
7270,295000,830,6,47.7027,-122.355,3.290992002,0.89379604,15.40323235,8.942560353,-0.112277673,2.734577381,2.190821941,1.19118904,5.45522
7271,700000,2060,8,47.5627,-122.137,4.997872395,0.842352586,1.936795624,15.43290914,-0.171556604,0.661034867,2.736502186,1.609012301,2.22696
7272,767500,2210,8,47.6634,-122.359,2.273901053,0.737698068,13.54987387,4.563731996,-0.30422066,2.606377239,1.518140709,0.821496882,6.9836
7273,800000,5480,10,47.412,-122.168,1.759222834,5.672536291,4.99963143,25.56288974,1.735636335,1.609364196,3.24114168,0.56487214,1.34813
7274,440000,1860,8,47.5157,-122.107,2.63769867,3.031743689,5.710270751,19.89880277,1.109137929,1.74226644,2.990659568,0.969906821,1.10919
7275,600000,1350,7,47.7369,-122.049,1.841638969,1.996125358,8.261554131,21.86055155,0.691207981,2.111612721,3.084683713,0.610655919,1.22197
7277,506000,1570,8,47.7221,-122.371,5.199883146,1.577178656,17.67960669,11.11352411,0.45563759,2.872411811,2.408162755,1.648636153,5.91594
7278,474950,2030,9,47.4603,-122.365,3.670641483,6.648968219,11.13427966,17.43631276,1.894461688,2.410028607,2.858554972,1.300366438,3.17507
7279,654000,2570,7,47.6417,-122.397,1.343084762,0.293684785,15.69806932,3.447329019,-1.225248248,2.753537732,1.237599734,0.29496903,7.67066
7280,710000,1210,7,47.6482,-122.402,3.458467329,0.924028233,16.19173446,4.203733048,-0.079012653,2.784500893,1.435972951,1.240825522,8.17647
7281,620000,1530,7,47.5589,-122.082,7.617834458,1.829582284,3.788509632,19.44780181,0.604087681,1.331972705,2.967734046,2.030492137,1.25641
7282,390000,1510,7,47.654,-122.127,1.157721502,1.180314308,2.938207579,15.64066724,0.165780766,1.077799728,2.749874397,0.146453851,1.04492
7283,550000,1720,7,47.6581,-122.126,4.950827047,1.069595276,2.476270774,15.84381092,0.06728033,0.906753708,2.762778946,1.599554643,0.86678
7284,353000,2190,7,47.5033,-122.232,2.214031399,2.135126378,3.073228776,14.3482819,0.758525838,1.122728728,2.663630207,0.794815016,0.8106
7285,465000,3030,8,47.4598,-122.004,1.078637209,4.961907643,9.318894001,29.80081223,1.601790272,2.232043952,3.394535649,0.0756984,0.49933
7286,279900,1410,7,47.3596,-122.089,7.207655941,3.48033588,13.30941208,33.58972609,1.247128806,2.58847146,3.514220249,1.975143786,1.69814
7287,700000,1679,9,47.463,-122.475,1.151292298,4.122991842,19.34368028,19.67930031,1.416579075,2.962365766,2.979567338,0.140885049,6.22676
7288,395000,1980,7,47.5226,-122.045,0.759387874,1.1628882,1.970874213,23.56160405,0.150906738,0.678477207,3.15961844,-0.275242599,1.57697
7289,375000,1900,8,47.7628,-122.244,2.871528723,3.452452524,13.06937748,8.141660889,1.239084855,2.570271897,2.0969942,1.054844544,2.37355
7290,547000,1720,7,47.6743,-122.299,1.055850356,0.638218525,10.15525147,6.926423803,-0.449074539,2.317990958,1.935343634,0.054346467,4.45046
7291,525000,2480,8,47.7726,-122.286,1.203939765,1.432599642,16.1303886,5.516355114,0.359490726,2.780704983,1.707717337,0.185599316,3.61951
7292,285000,1210,7,47.6865,-122.397,1.585391645,0.652690974,17.17786378,7.622148825,-0.426651502,2.843621565,2.031058328,0.460831471,7.67869
7293,570000,1540,7,47.5876,-122.391,6.226566899,0.848404364,15.49436936,4.473084232,-0.164397912,2.740476691,1.498078155,1.828825121,4.51214
7294,409000,2740,9,47.3835,-122.148,2.107226119,3.685213723,8.296000035,29.06841992,1.304328522,2.115773475,3.369652359,0.745372447,1.49027
7295,260000,1811,8,47.454,-122.19,4.155433009,6.00379268,2.740929005,20.67397562,1.792391383,1.008296916,3.028875693,1.424416637,1.12603
7296,348000,2720,8,47.4391,-122.161,2.412573922,5.148727653,4.438445121,23.2219463,1.638749626,1.490304117,3.145097793,0.880694195,0.57428
7297,389000,1520,7,47.7303,-122.236,2.66023442,1.230102674,10.32601976,11.42574538,0.207097641,2.3346669,2.435869175,0.978414247,0.35455
7298,445000,2160,7,47.7177,-122.224,1.090096459,0.516599699,8.840230438,13.08925715,-0.66048698,2.179312944,2.571791829,0.086266187,0.69635
7299,400000,1390,7,47.6944,-122.366,4.348144601,0.66411423,15.56287603,8.016950575,-0.409301112,2.744888337,2.081558122,1.469749226,6.1376
7300,302000,1740,7,47.3401,-122.282,3.501334426,14.787801,12.04907564,30.76549787,2.693802584,2.488987947,3.426393863,1.25314416,0.18457
7301,798000,2849,10,47.6487,-122.079,1.951401026,1.179176218,4.641156922,18.99881321,0.164816075,1.534963672,2.944376515,0.66854759,1.69111
7302,335000,1440,7,47.7443,-122.325,1.436585073,0.735849067,16.92235937,8.237292046,-0.306730253,2.828635787,2.108671655,0.36226882,3.91697
7303,585000,3000,8,47.7623,-122.165,1.49593308,3.611005401,9.750838808,12.83711775,1.283986238,2.277353313,2.552340799,0.402750146,1.68426
7305,555000,1720,7,47.5762,-122.412,7.761075608,0.448383148,17.34382325,6.401524133,-0.80210717,2.853236434,1.856536108,2.049120934,4.87399
7308,265000,2050,7,47.3395,-122.28,4.025179723,14.67375817,12.05339778,30.84886474,2.68606074,2.489346594,3.42909995,1.392569561,0.08429
7309,330000,1180,7,47.7301,-122.2,1.440640859,1.12307031,8.177414045,13.04443366,0.116066283,2.101375969,2.568361503,0.365088056,0.67118
7310,286000,1600,6,47.5437,-122.28,2.091814034,0.411421797,8.821034772,8.700543583,-0.888136321,2.177139184,2.163385504,0.738031648,1.82185
7311,305000,1260,7,47.7072,-122.336,5.691409568,0.54633653,14.61371792,9.615873478,-0.604520138,2.681960671,2.26341522,1.738957945,4.51863
7313,525000,2680,8,47.4286,-122.292,1.416066384,8.295757844,5.561949097,20.90486736,2.115744281,1.715948604,3.03998202,0.347882875,5.05629
7314,355000,2370,7,47.4459,-121.773,4.032360806,3.798453231,5.067467392,45.68856631,1.334593939,1.622841165,3.821848077,1.394352012,2.69865
7315,469950,2310,7,47.7212,-122.211,2.561615972,0.152972584,8.20752047,13.30446441,-1.877496561,2.105050864,2.588099649,0.940638298,1.09124
7316,435000,1450,7,47.5746,-122.135,1.129037978,0.634290987,0.707963952,15.12547928,-0.45524746,-0.345362102,2.716380692,0.121365923,2.72101
7317,363500,2680,8,47.4094,-122.17,6.317286158,5.693117092,5.072115301,25.74936244,1.739257917,1.62375795,3.248409867,1.843289711,1.14559
7318,595000,1030,7,47.6455,-122.352,2.022739256,0.522325976,12.46576975,2.658189624,-0.64946341,2.522986468,0.977645298,0.70445266,7.18476
7319,275000,1320,7,47.7748,-122.304,2.508856659,1.309423574,17.33567785,4.889861196,0.26958702,2.852766681,1.587163918,0.919827135,4.24361
7320,295000,670,6,47.5124,-122.372,1.312520402,0.858326355,12.69272748,11.8918818,-0.152770885,2.54102919,2.475855966,0.27194926,0.41622
7321,345000,2670,9,47.3347,-122.077,0.664256789,3.928795853,15.90575967,36.42173893,1.36833298,2.766681287,3.59516582,-0.409086474,1.19412
7322,485000,2440,8,47.6347,-121.958,6.721699009,4.675131991,12.1944346,27.78353393,1.542257396,2.500979667,3.32444354,1.905340951,1.81826
7324,340500,940,7,47.6956,-122.304,1.675880504,0.664081619,11.98194416,9.128139742,-0.409350216,2.483400863,2.211361922,0.516338701,3.59369
7325,280000,1100,6,47.7011,-122.336,3.187023411,0.32336517,14.17325393,8.951582885,-1.128973038,2.651356662,2.191830375,1.159087381,4.67286
7326,449888,2520,9,47.3514,-122.279,3.021822277,14.1468019,10.80658157,29.54410359,2.649488585,2.380155353,3.385884184,1.105860052,0.83261
7327,483000,1400,7,47.5705,-122.392,2.321950851,0.160012901,16.11619819,6.218958092,-1.832500833,2.779824865,1.827602383,0.842407717,3.86548
7328,445500,1880,7,47.7131,-122.283,2.9197372,0.411342246,12.47674277,11.40129466,-0.888329697,2.523866333,2.433726916,1.071493612,2.0974
7329,379900,2800,7,47.5273,-122.345,6.738743111,0.480693392,11.4235953,9.845598311,-0.732525651,2.43568098,2.287024483,1.907873425,1.0468
7330,599950,2500,8,47.6749,-122.14,1.247158949,1.593545483,1.601151517,15.5482063,0.465961397,0.470723068,2.743945281,0.220868124,1.67925
7331,215000,810,6,47.4734,-122.35,3.982410781,5.395141011,10.45577646,15.84153035,1.685498736,2.347154597,2.762634995,1.38188736,2.14483
7332,263000,1720,7,47.3266,-122.272,3.667269278,14.74970052,13.20331481,32.34624078,2.691222779,2.58046792,3.47649781,1.299447319,0.92857
7333,565000,2170,7,47.6893,-122.164,2.41374447,0.45579845,3.452261644,14.77427167,-0.785704563,1.239029565,2.692887267,0.881179264,1.77034
7335,395000,1440,7,47.7529,-122.318,4.726568231,0.355445431,16.88572354,7.252461477,-1.03438354,2.826468504,1.981340925,1.553199407,3.82813
7338,330000,1676,7,47.6521,-121.905,3.49383418,8.450754338,16.05768521,31.9310277,2.134255708,2.776187564,3.463578192,1.250999752,0.94135
7340,323000,1910,8,47.19,-122.016,5.017060532,17.82254315,31.76915887,52.76203424,2.880464125,3.458495972,3.965791884,1.612844211,2.16885
7341,554000,1670,8,47.7141,-122.031,2.600933893,0.940072808,7.664398011,24.20033032,-0.061797952,2.036585972,3.186366283,0.95587057,0.78984
7342,500000,2050,8,47.6389,-122.11,3.693180697,0.759144093,4.631078246,16.51961412,-0.275563673,1.532789723,2.804548409,1.306488064,1.65111
7343,775000,3730,10,47.5987,-122.029,5.775867361,0.162842718,6.579114345,22.4581025,-1.814970463,1.883900138,3.111651462,1.753688437,1.95533
7344,340000,1800,7,47.5298,-122.28,4.439085693,0.751124441,7.636188193,10.13016488,-0.28618394,2.032898551,2.315517595,1.49044843,1.9324
7345,560000,2230,7,47.5742,-122.118,3.104489077,1.428822814,1.771807578,16.35930536,0.356850898,0.572000256,2.794796871,1.132849153,2.27446
7346,304000,1670,8,47.3925,-122.165,2.278011161,4.900945601,6.709894742,27.59686478,1.589428166,1.903583264,3.317702171,0.823302764,0.60973
7347,279900,1400,6,47.719,-122.202,5.283754927,0.186411118,7.514241876,13.90305184,-1.67980073,2.016800137,2.632108373,1.664637005,0.88554
